medicine_name,mfg_name,comp_id
PREGAOHM 75MG TAB,VOTARY LABORATORIES,7451
PREGRAF 75MG CAP,GRAF LABS,7451
PREGABUR 75MG CAP,RHYDBURG,7451
PREGABOLIN 75MG TAB,INTAS PHARMACEUTICALS LTD,7451
PREGAFIRST 75MG TAB,INIZIA HEALTHCARE PVT LTD,7451
PREGAMAX 75MG CAP,WINMARK PHARMA,7451
PREGABASAL 75MG CAP,SAANVIKA PHARMA,7451
PREGANOR SR 75MG TAB,KIOSENCE HEALTH CARE PVT LTD,7451
PREGAFEL 75MG TAB,FELICITAS LIFE SCIENCE,7451
PREGABIN 75MG CAP,MOLEKULE,7451
PREGALEO 75MG TAB,FUSION HEALTHCARE P LTD,7451
PREGAPAS 75MG TAB,MISSION CURE PHARMA,7451
PREGATEX 75MG TAB,ZANS PHARMA,7451
PREGABOR 75MG TAB,ORTIN LABORATORIES LTD,7451
PREGARD SR TAB,ORGANIC LABORATORIES,7451
PREGABRIL 75MG TAB,STERIS PHARMA,7451
PREGAZIDE SR 75MG TAB,INNOVATIVE PHARMA,7451
PREGAVENT 75MG CAP,UNIVENTIS MEDICARE LTD,7451
PREGICOB 75MG CAP,INTRA LIFE,7451
PREGICOB SR 75MG TAB,INTRA LIFE,7451
PREGAKARD 75MG TAB,VERLEN LABS PVT LTD,7451
PREGJI SR 75MG TAB,JIBOK PHARMA,7451
PREGABACTIN 75MG CAP,GLENMARK PHARMACEUTICALS LTD,7451
PREGADURE 75MG CAP,VERDURE PHARMACEUTICALS,7451
PREGABAWAL 75MG CAP,WALLACE PHARMACEUTICALS PVT LTD,7451
PREGAZEN 75MG TAB,AUSTRAZEN BIOPHARMACEUTICALS PVT LTD,7451
PREGLO SR 75MG TAB,GLORIOR BIOTECH PVT LTD,7451
PREGACON 75MG SR CAP,CONSERN PHARMA PVT LTD,7451
PREGARICA 75MG CAP,HEALING PHARMA,7451
PREGAMAB 75MG TAB,HELLIX HEALTHCARE PVT LTD,7451
PREGAVOX XR 75MG TAB,DELLWICH HEALTHCARE,7451
PREGACAM 75 SR TAB,TRUMAC HEALTHCARE,7451
PREGATEO SR 75MG TAB,MATTEO HEALTHCARE,7451
PREJUNATE 75MG TAB,MOLEKULE,7451
PREJOINT SR 75MG TAB,JOINTCARE PHARMA,7451
PREKEM 75MG CAP,NUKIND HEALTHCARE,7451
PRELIN 75MG CAP,INTAS PHARMACEUTICALS LTD,7451
PRELICA 100ML LIQUID,DELVIN FORMULATIONS,7451
PRELICA 75MG CAP,DELVIN FORMULATIONS,7451
PRELINK SR 75MG CAP,PHARMAKRAFT THERAPEUTICS PVT LTD,7451
PRENURA 75MG TAB,PULSE PHARMACEUTICALS PVT LTD,7451
PRETRUST 75MG TAB,ACTAWIN LIFESCIENCES PVT LTD,7451
PREZUM 75MG CAP,APRICA HEALTHCARE PVT LTD,7451
PREZIVIA 75MG TAB,LEZIVIA LIFE SCIENCES,7451
PBREN 75MG CAP,LA RENON HEALTHCARE PVT LTD,7451
PB TRUST 75MG CAP,ALBUS HEALTHCARE,7451
PEBA 75MG CAP,SYNAPSE,7451
PEBLIN 75MG CAP,HELLIX HEALTHCARE PVT LTD,7451
IPRAG 75 SR TAB,IVA HEALTHCARE PVT LTD,7451
IPRAG 75MG CAP,IVA HEALTHCARE PVT LTD,7451
JUBLIN 75MG CAP,DR JOHNS LAB HEALTHCARE PVT LTD,7451
JUNELIN 75MG TAB,PRIMUS REMEDIES PVT LTD,7451
GRIPALIN 75MG CAP,GENPHARMA INTERNATIONAL PVT LTD,7451
NERVISUN P TAB,GERRYSUN PHARMA,7451
NERVILIN TAB,ZODLEY PHARMA,7451
NERVIGESIC 75MG CAP,HAB PHARMA,7451
NEUGABA 75MG CAP,SUN PHARMACEUTICAL INDUSTRIES LTD,7451
NEUGALIN 75MG CAP,STRIDES SHASUN LIMITED,7451
NEUGABA ER 75MG TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,7451
NEUGABID 75MG TAB,EMENOX HEALTHCARE,7451
NEUPREG 75MG CAP,INTRA LABS INDIA PVT LTD,7451
NEUROKEM 75MG TAB,ALKEM LABORATORIES LTD,7451
NEUROSTAB 75MG CAP,STARUS PHARMACEUTICALS,7451
NEUROKEM OD 75MG TAB,ALKEM LABORATORIES LTD,7451
NOVA 75MG TAB,CIPLA,7451
NOVA SR 75MG TAB,CIPLA,7451
NUPREG 75MG CAP,SALVEO LIFECARE,7451
LEEGABA 75MG CAP,JUPITER BIOLABS PVT LTD,7451
LEGASY 75MG CAP,WALTON HEALTHCARE,7451
LYRICA 75MG CAP,PFIZER LIMITED,7451
MAHAGABA 75MG CAP,MANKIND PHARMA LTD,7451
MAIGESIC ER 75MG TAB,SANMAI,7451
MANOGABA 75MG TAB,CMG BIOTECH,7451
MAXGALIN 75MG CAP,SUN PHARMACEUTICAL INDUSTRIES LTD,7451
MAXGALIN ER 75MG TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,7451
GABANEXT 75MG TAB,ABBOTT,7451
GABAWIN 75MG TAB,MESMER PHARMACEUTICALS,7451
GABACURE 75MG SR TAB,HBC LIFESCIENCES P LTD,7451
GABALIN 75MG TAB,AXIOM THERAPEUTICS PVT LTD,7451
GABAGAB SR 75MG TAB,BIOMAX BIOTECHNICS,7451
GABLY 75 TAB,DILIGENCE PHARMA,7451
GABLINCAD 75MG CAP,CADILA PHARMACEUTICALS LTD,7451
GABLINCAD SR 75MG TAB,CADILA PHARMACEUTICALS LTD,7451
GABRICA 75MG CAP,SPARSH REMEDIES PRIVATE LIMITED,7451
GALINERVE 75MG CAP,SUN PHARMACEUTICAL INDUSTRIES LTD,7451
GALIN SR 75MG CAP,VELIKO PHARMACLS,7451
GAPREGA 75MG TAB,GAGNANT HEALTHCARE PVT LTD,7451
HALOGABA 75MG TAB,HEALTHPLAN PHARMA INDIA,7451
DEADICT 500MG TAB,PSYCHOTROPICS INDIA LTD,8885
DISFIT 500MG TAB,AUSTRO LABS,8885
DISROM 500MG TAB,AMERICAN BIOCARE,8885
DISUNOL 500MG TAB,KNOLL HEALTHCARE PVT LTD,8885
DYRAM 500MG TAB,SWISS BIOTECH,8885
CRONODOL 500MG TAB,SYNCOM HEALTHCARE LTD,8885
CRONOTOL 500MG TAB,HEALING PHARMA,8885
CROTONOL 500MG TAB,CIPLA,8885
CHIRCOHOL 500MG CAP,HAB PHARMA,8885
CHRONOL 500MG TAB,KOLSON,8885
FIRADEL 500MG TAB,DELLWICH HEALTHCARE,8885
ALCONOL 500MG TAB,IND SWIFT LIMITED,8885
ALCONIL 500MG TAB,ZENLABS ETHICA LTD,8885
ALCOFORD 500MG TAB,JOHNLEE PHARMACEUTICALS PVT LTD,8885
ALCONOPE TAB,IKON REMEDIES PVT LTD,8885
ALCONIX 500MG TAB,INNOVATIVE PHARMA,8885
ALCOCOL 500MG TAB,ZENLABS ETHICA LTD,8885
ALCOBAN 500MG TAB,ELIXIR LIFE CARE PVT LTD,8885
ALCOCARE 500MG TAB,QUIXOTIC PHARMA PVT LTD,8885
NOALKOHOL 500MG TAB,MANUFACTURER INFO NOT AVAILABLE,8885
NOCOHOL 500MG TAB,SYNTHIKO EXPORTS PVT LTD,8885
NO ALCOHOL TAB,SUNLIFE SCIENCES,8885
RECOPRESS 500MG TAB,LEEFORD HEALTHCARE LTD,8885
QUIT 500MG TAB,NUKIND HEALTHCARE,8885
TYFUSIN 500MG TAB,K C LABORATORIES,8885
SOBEROL 500MG TAB,CONSERN PHARMA PVT LTD,8885
SYSTOM 500MG TAB,APPLE BIOTECH,8885
MEDIBUSE 500MG TAB,MEDI GLOBE,8885
DASSIFRESH TAB,DASSIL PHARMACEUTICALS PVT LTD,7891
DEDEP PLUS TAB,KIOSENCE HEALTH CARE PVT LTD,7891
DEFLAME ES TAB,DEEPAR PHARMA,7891
DELICITA FORTE TAB,KLOSTER PHARMA,7891
DEPALO PLUS TAB,USR REMEDIES,7891
DEPITAME PLUS TAB,TRIKO PHARMACEUTICALS,7891
DEPONYX TAB,KIVONYX HEALTHCARE,7891
DEPRAN 10MG TAB,INTAS PHARMACEUTICALS LTD,7891
DEPTRIM C TAB,STRATHSPEY LABS PVT LTD,7891
DESILAM PLUS TAB,MSN LABORATORIES PVT LTD,7891
DESPRAM FORTE TAB,LIFECARE NEURO PRODUCTS LTD,7891
DESPRAM PLUS TAB,LEGRAND PHARMACEUTICALS,7891
DEXANIL PLUS TAB,CONSERN PHARMA PVT LTD,7891
DIPWELL PLUS TAB,DYCINE PHARMA,7891
DORAPAM TAB,ACEKINETICS HEALTHCARE,7891
DURAM C TAB,DAKSH PHARMACEUTICALS,7891
ECENTOPAM PLUS TAB,CENTAUR PHARMACEUTICALS PVT LTD,7891
ECIPAM PLUS TAB,VISION REMEDIES,7891
ECITAL ZEE TAB,ORISON PHARMA,7891
ECIT PLUS TAB,TALENT HEALTHCARE,7891
ECITALOP C TAB,EAST WEST PHARMA,7891
ECPAM PLUS TAB,LOTUS LIFESCIENCES,7891
ECTION 0.5MG TAB,MISSION LAB,7891
ELCIT FORTE TAB,ELITE PHARMA,7891
ELCITA PLUS TAB,ELIXIR PHARMA,7891
ESSITA PLUS TAB,SOLVATE PHARMA,7891
ESTA PLUS TAB,DD PHARMACEUTICALS PVT LTD,7891
ESTADEP PLUS TAB,OSR PHARMA,7891
ESTAM FORTE TAB,SIGNOVA PHARMA,7891
ESTAJOY PLUS TAB,EMENOX HEALTHCARE,7891
ESTAVIN PLUS TAB,GAVINS PHARMA PVT LTD,7891
ESTAGRAP PLUS TAB,GRAPPLE LIFESCIENCES,7891
ESTACLO TAB,VOIZMED PHARMA PVT LTD,7891
ESTICLO TAB,SWORD PHARMA,7891
ESTILO PLUS TAB,NEXT LABS PVT LTD,7891
ESTIRIV C TAB,EAR INDIA OVERSEAS,7891
ESTILO C TAB,DURPHA LIFE SCIENCES,7891
ESTOMINE ZEE TAB,PSYCO REMEDIES LTD,7891
ESTOPAM PLUS TAB,NAVNIDHI LIFESCIENCE PVT LTD,7891
ESTOLAM ZEE TAB,SHATAYUSHI HEALTH CARE,7891
ESTOWAL C 10MG TAB,THE WORLD WIDE PHARMA,7891
ESTOKEM PLUS 10MG/0.5MG TAB,CHEMO HEALTHCARE PVT LTD,7891
ESTOMED DS TAB,ENDURANCE LIFESCIENCE,7891
ESTOP FORTE TAB,ASTRAAZIN PHARMA,7891
ESULA FORTE TAB,RANMARC LABS,7891
ESYZA FORTE TAB,WOCKHARDT,7891
ESZEE PLUS TAB,ZERICO LIFESCIENCES PVT LTD,7891
ESZEN PLUS TAB,SAIN MEDICAMENTS PVT LTD,7891
ES CITAPHAR TAB,BIOPHAR LIFESCIENCES,7891
ES OK PLUS 10MG TAB,EISAI PHARMA,7891
ETIZORAM PLUS 10MG TAB,ARINNA LIFESCIENCE PVT LTD,7891
EUSTOPAM TAB,EUSTOMA LABS,7891
EVAPRAM CZ TAB,SUVAN PHARMA,7891
EVONIT PLUS TAB,EVOK LIFESCIENCES PVT LTD,7891
EXITO PLUS TAB,AAREEN HEALTHCARE,7891
EZEEPAM PLUS 10MG TAB,ERIS LIFESCIENCES LTD,7891
EZINITE CZ TAB,INTRA LIFE,7891
E CITCLONE TAB,FORCE INDIA PHARMA,7891
FELIZ S PLUS 10MG TAB,TORRENT PHARMACEUTICALS LTD,7891
COZIP S TAB,GALCARE PHARMACEUTICALS PVT LTD,7891
CETOMAC PLUS TAB,MAC HEALTHCARE PVT LTD,7891
CILAPAM PLUS TAB,ALTEUS BIOGENICS PVT LTD,7891
CILENTRA PLUS TAB,ERIS LIFESCIENCES LTD,7891
CILOTA PLUS TAB,CHEMO BIOLOGICAL,7891
CITA S FORTE TAB,CRESCENT FORMULATIONS PVT LTD,7891
CITALIN FORTE TAB,LINUX LABORATORIES,7891
CITAJOY PLUS TAB,WINGS BIOTECH,7891
CITAJOY C 10MG TAB,WINGS BIOTECH,7891
CITAWOK FORTE TAB,WOCKHARDT,7891
CITAPURE PLUS TAB,A N PHARMACIA LABORATORIES,7891
CITAPURE FORTE TAB,A N PHARMACIA LABORATORIES,7891
CITAPAM TAB,DYNAMARK LIFE SCIENCES,7891
CITAFEEL FORTE TAB,REVENZA PHARMACEUTICALS PVT LTD,7891
CITALRON PLUS TAB,NVRON LIFESCIENCES,7891
CITAQUIL FORTE TAB,TORNADO PHARMA,7891
CITALOMAX TAB,METLAR FORMULATIONS,7891
CITAFORD S PLUS 10MG TAB,OXFORD PHARMA,7891
CITONIN PLUS TAB,UNIVENTIS MEDICARE LTD,7891
CITOLEX PLUS TAB,LIFESAVERS REMEDIES,7891
CITOGAL PLUS 10MG TAB,REGAL HEALTHCARE,7891
CLAM PLUS TAB,SAINT PHARMA,7891
CLEPS ES 0.5MG TAB,ZEE LABORATORIES LTD,7891
CLODEP PLUS 0.5MG TAB,PARASOL LABORATORIES,7891
CLONOTRIL PLUS TAB,TORRENT PHARMACEUTICALS LTD,7891
CLONAFIT PLUS TAB,MANKIND PHARMA LTD,7891
CLONETIC ES TAB,TRIPADA LIFECARE PVT LTD,7891
CLONOGEM PLUS TAB,RONYD HEALTHCARE,7891
CLONAXYL PLUS TAB,MARC LABORATORIES PVT LTD,7891
CLONATEX PLUS TAB,ZANS PHARMA,7891
CLONANZA PLUS TAB,MAS HEALTHCARE PVT LTD,7891
CLONAGE S 10MG TAB,ALLENGE INDIA,7891
CLONOZ PLUS TAB,SYCAP PHARMA,7891
CLONAZ FORTE TAB,DIAL PHARMACEUTICALS ,7891
CLONZY PLUS TAB,VEGA LABORATORIES PVT LTD,7891
CLONAP FORTE TAB,REDISUN PHARMA,7891
CLONAZAN ET 0.5MG/10MG TAB,FARMA HUB,7891
CLONACARE EC TAB,ROWLINGES LIFE SCIENCES,7891
CLONASIG FORTE TAB,SIGNOVA PHARMA,7891
CLONASE ES TAB,ABS REMEDIES,7891
CLOPRAM TAB,PROCHEM,7891
CLOSED PLUS TAB,CORONA REMEDIES PVT LTD,7891
CLOSA PLUS TAB,CORTINA LABS,7891
CLOTAS E TAB,TAS MED INDIA PVT LTD,7891
CLOZEST ES TAB,MISSION LAB,7891
CLOZ PLUS TAB,ELIS PHARMA,7891
FIRSITO PLUS TAB,ZYDUS HEALTHCARE LTD,7891
FLOCITOP PLUS TAB,MEDICO HEALTHCARE,7891
FLOCIFEM PLUS TAB,FEMGRACE FORMULATIONS,7891
FLUMIN CZ TAB,DEVYAM MEDICARE PVT LTD,7891
CASPA PLUS TAB,THRIFT PHARMACEUTICALS,7891
CELOR PLUS 10MG TAB,ORGANIC LABORATORIES,7891
CELONZ PLUS TAB,ODDIANT FORMULATIONS,7891
CENSPRAM PLUS TAB,USV PVT LTD,7891
CESOPRAM TAB,NIDUS PHARMA,7891
ENDSITA PLUS TAB,ENDEAR LIFE SCIENCES PVT LTD,7891
ENZYCARE PLUS 10MG TAB,4 CARE LIFE SCIENCES,7891
EQULOK C TAB,KANAD  LABS PVT LTD,7891
ESBEN C TAB,RB PHARMACEUTICALS,7891
ESCALATE PLUS TAB,PHARMAFABRIKON,7891
ESCAM PLUS TAB,CAPITAL PHARMA,7891
ESCADA PLUS 10MG TAB,AGM BIOTECH PVT LTD,7891
ESCAPRO PLUS 10MG TAB,CURIS LIFECARE,7891
ESCERT CZ TAB,COASTAL BIOMEDICS,7891
ESCEPAM 0.5/10MG TAB,CARISE PHARMA,7891
ESCITALENT PLUS TAB,TALENT LABS,7891
ESCITAPAX PLUS TAB,RELIANCE FORMULATION PVT LTD,7891
ESCIGRESS CZ 0.5MG TAB,LA RENON HEALTHCARE PVT LTD,7891
ESCITLOCAD PLUS 10/0.5MG TAB,CADILA PHARMACEUTICALS LTD,7891
ESCITLOCAD PLUS 5/0.5MG TAB,CADILA PHARMACEUTICALS LTD,7891
ESCIRITE PLUS TAB,MEDICURE LIFE SCIENCES,7891
ESCIPTAL PLUS TAB,MEDOPHARM,7891
ESCITRAC CZ TAB,MINOVA LIFESCIENCES,7891
ESCIZAM TAB,STAUNCH PHARMA,7891
ESCIRISE CZ 0.5/10MG TAB,CARISE PHARMA,7891
ESCIRAM CL 0.5MG TAB,CERAS PHARMA,7891
ESCITOP PLUS TAB,BLISS GVS PHARMA LIMITED,7891
ESCIMAX C2 TAB,MARXX PHARMA,7891
ESCIPRO FORTE TAB,PROTEUS HEALTHCARE,7891
ESCIWAN FORTE TAB,NSWAN PHARMA,7891
ESCITAB PLUS TAB,BIOSYNTAS PHARMA,7891
ESCIANT CZ 10MG TAB,GAGNANT HEALTHCARE PVT LTD,7891
ESCITAGEM C TAB,ZOTA HEALTH CARE LTD,7891
ESCIVI PLUS TAB,C ESTLAVIE PHARMA,7891
ESCITAZEN PLUS 10MG TAB,AUSTRAZEN BIOPHARMACEUTICALS PVT LTD,7891
ESCICAP PLUS TAB,FARMA HUB,7891
ESCITAM C TAB,HALLMARK FORMULATIONS,7891
ESCINIX CZ TAB,CISTA MEDICORP,7891
ESCITA PLUS TAB,MEDIEZ,7891
ESCIDANT PLUS TAB,ADAMANT PHARMA,7891
ESCITALOVIS FORTE TAB,INFIVIS LIFECARE,7891
ESCLO FORTE TAB,MESMER PHARMACEUTICALS,7891
ESCLONAZ TAB,CADDILINE EXIM PVT LTD,7891
ESICALM PLUS TAB,BIOKIND HEALTHCARE,7891
ESIDEN FORTE TAB,WELGENIC PHARMA,7891
ESIHANS FORTE TAB,HANSH PHARMACEUTICALS,7891
ESILO FORTE TAB,BONDANE PHARMA,7891
ESILEX FORTE TAB,DAXIN PHARMACEUTICALS PVT LTD,7891
ESILOR PLUS TAB,TRIPADA HEALTHCARE PVT LTD,7891
ESIPAM PLUS TAB,SOLIS PHARMACEUTICALS,7891
ESIPRAM PLUS TAB,JABS BIOTECH PVT LTD,7891
ESIPAMLS PLUS TAB,SOLIS PHARMACEUTICALS,7891
ESITAC TAB,RANBAXY,7891
ESITAVISION PLUS TAB,MINII LIFESCIENCES,7891
ESITOR FORTE TAB,LA PHARMA,7891
ESITUS FORTE TAB,AMBITUS LIFE SCIENCES,7891
ESITAMAT PLUS TAB,MATTEO HEALTHCARE,7891
ESIWELL PLUS TAB,DELLWICH HEALTHCARE,7891
ESIZOL PLUS TAB,ARCHICARE LIMITED,7891
ESJOY PLUS TAB,GENTECH HEALTH CARE,7891
ESLOPAM PLUS TAB,GENOME THERAPEUTICS,7891
ESNA 5 TAB,TRITON HEALTHCARE PVT LTD,7891
ESONET C TAB,ADEN HEALTHCARE,7891
ESOPAM PLUS TAB,CONCUR PHARMA,7891
ESPAR CL TAB,BIOSANS LIFECARE,7891
ESPAN FORTE TAB,JIVANAMAX HEALTHCARE,7891
ESPIRAM PLUS TAB,DIOS LIFESCIENCES PVT LTD,7891
ESPRAM PLUS TAB,PIFER PHARMA,7891
ESPRO CZ TAB,BIOSYS MEDISCIENCES,7891
ESRAM PLUS TAB,SBS BIOTECH,7891
ESREDEP FORTE TAB,MED MANOR ORGANICS PVT LTD,7891
ESRIM PLUS TAB,SBS BIOTECH,7891
BIOZEP FORTE TAB,MACRO BIOTICS,7891
BIOZEP PLUS TAB,MANUFACTURER INFO NOT AVAILABLE,7891
BIO ANXIT CZ 0.5MG TAB,BIOS LABS PVT LTD,7891
C-PRAM S PLUS 0.5MG TAB,TORRENT PHARMACEUTICALS LTD,7891
CALMWIN PLUS TAB,DOCWIN HEALTHCARE,7891
CALMPAX ES TAB,UNIMARCK PHARMA INDIA LTD,7891
CAMDEM 10MG TAB,SINSAN PHARMACEUTICALS PVT LTD,7891
CAMPRAM S TAB,BIOCHEMIX HEALTHCARE PVT LTD,7891
ALCAM PLUS TAB,MAXIS PHARMA,7891
AMPRAM PLUS TAB,AMBIT HEALTHCARE PVT LTD,7891
ANXISET PLUS TAB,OBSURGE BIOTECH LTD,7891
ANXIFLY TAB,CMR LIFE SCIENCES,7891
ANXIPRAM PLUS TAB,GENPHARMA INTERNATIONAL PVT LTD,7891
ASCILOPAM TAB,LEEFORD HEALTHCARE LTD,7891
ASICLOPAM TAB,LEEFORD HEALTHCARE LTD,7891
ATPRAM C 0.5MG TAB,OCTANE BIOTECH PVT LTD,7891
ATRIL FORTE TAB,LAXIAN INCORPORATION,7891
AXIPRAM PLUS TAB,AXIS LIFE SCIENCE PVT LTD,7891
BEECITAL PLUS 10MG/0.5MG TAB,BIOCIN HEALTH CARE,7891
BESTIL FORTE TAB,BRILLIANT LIFESCIENCES,7891
BE SAT PLUS TAB,BEETLE HEALTHCARE,7891
ADIPAM PLUS TAB,ADIKAN HEALTHCARE,7891
ITALTRIC FORTE TAB,CUBIT HEALTHCARE,7891
ITALIN PLUS TAB,TREATWELL PHARMA,7891
ITCALM PLUS TAB,SAFFRON THERAPEUTICS PVT LTD,7891
ITCALMS PLUS 10MG TAB,SAFFRON FORMULATIONS PVT LTD,7891
JANFRESH PLUS TAB,JANUS BIOTECH,7891
JOPRAM PLUS TAB,DR JOHNS LAB HEALTHCARE PVT LTD,7891
JOVAIL PLUS TAB,LIFECARE NEURO PRODUCTS LTD,7891
JOYCOM PLUS 10MG TAB,SAFFRON THERAPEUTICS PVT LTD,7891
JUSTIFY PLUS 10MG TAB,FIDUS HEALTHCARE,7891
KEYDEP FORTE TAB,MACWAY BIOTECH PVT LTD,7891
PANICALM TAB,RPG LIFESCIENCES LTD,7891
PETRIL PLUS TAB,MICRO LABS LIMITED,7891
PRASILEX PLUS TAB,MOLEKULE,7891
PRASIDEL PLUS TAB,PHARMATECH HEALTHCARE,7891
PRIDEP PLUS 10MG TAB,MOVA PHARMACEUTICALS,7891
NESCITAL FORTE TAB,WYNCLARK PHARMACEUTICALS PVT LTD,7891
NEUPRAM PLUS TAB,VRDDHI LIFE SCIENCES,7891
NEWCITA PLUS TAB,ALKEM LABORATORIES LTD,7891
NEXITO FORTE TAB,SUN PHARMACEUTICAL INDUSTRIES LTD,7891
NEXJOY PLUS TAB,MEDRIGHT BIOGENICS PVT LTD,7891
NIGOPRAM PLUS TAB,SNIG PHARMA PVT LTD,7891
NINPAM E 10MG TAB,HENIN LUKING PHARMA PVT LTD,7891
NOANXIT TAB,GORDON PHARMA,7891
NUPRAM PLUS TAB,SYMBIOTA PHARMACEUTICALS PVT LTD,7891
HEPINZ PLUS TAB,MACWELL PHARMA,7891
HICALM PLUS TAB,IKON REMEDIES PVT LTD,7891
HICITA C TAB,SANCTUS GLOBAL FORMULATIONS LTD,7891
HI PRAM C TAB,TIKISH PHARMACUTICALS,7891
HYCALM PLUS TAB,ALDE MEDI IMPEX,7891
KLONAZ ES TAB,KIVI LABS,7891
KOLAVERY FORTE TAB,K C LABORATORIES,7891
GLARIDEP FORTE TAB,GLARIZONTO PHARMA PVT LTD,7891
GLOOITI FREE FORTE TAB,MANUFACTURER INFO NOT AVAILABLE,7891
GLOOM FREE FORTE TAB,AUXESIS PHARMACEUTICALS,7891
ESOPAM Z TAB,J B CHEMICALS AND PHARMACEUTICALS LTD,7891
FREEDO TAB,BAYU HEALTHCARE PVT LTD,7891
FULTRAC ES TAB,BEETLE HEALTHCARE,7891
GALOP PLUS 10MG TAB,EMCURE PHARMACEUTICALS LTD,7891
GATOSIL PAM TAB,CMG BIOTECH,7891
GB CITA PLUS 10MG/0.5MG TAB,GLORIOR BIOTECH PVT LTD,7891
HALOTIL PLUS TAB,IVY HEALTHCARE,7891
ELPRAM C TAB,LIVE WELL HEALTHCARE,7891
MDFAST PLUS 10MG TAB,UNISTAR BIOTECH LTD,7891
CARESAT C TAB,XIEON LIFE SCIENCES PVT LTD,7891
ELUGA FORTE TAB,AAPTHI PHARMA,7891
ELUGA PLUS TAB,AAPTHI PHARMA,7891
MEDPRAM PLUS TAB,MEDRIGHT BIOGENICS PVT LTD,7891
MESCITLOM FORTE 10MG/0.5MG TAB,MANSA MEDI IMPEX,7891
RECITA FORTE TAB,IPCA LABORATORIES LTD,7891
RECITA LITE TAB,IPCA LABORATORIES LTD,7891
RELISH FORTE TAB,LEENIX PHARMACEUTICALS,7891
REMOOD PLUS TAB,MANAS PHARMA,7891
RENEW PLUS TAB,ELLAR ORGANICS,7891
RESTOVIS D TAB,AVIS LIFE CARE PVT LTD,7891
RESTILO PLUS TAB,TALIN REMEDIES,7891
RESTOVEL D TAB,KINEDEX HEALTHCARE PVT LTD,7891
RESTAN PLUS TAB,TUTTSAN PHARMA,7891
REVOREST TAB,ENDOCARD INDIA,7891
REXIPRA FORTE TAB,INTAS PHARMACEUTICALS LTD,7891
RITEBENZ PLUS TAB,MEDISHRI HEALTHCARE PVT LTD,7891
ROLIG PLUS TAB,GENESIS BIOTECH,7891
ROPTRIL FORTE TAB,BIOTRIC HEALTHCARE PVT LTD,7891
NYRAPAM PLUS TAB,DHAMUS PHARMA,7891
QUESTA PLUS 0.5MG TAB,QUINCE LIFESCIENCES PVT LTD,7891
QUINPRAM PLUS TAB,QUINTUS LIFESCIENCES,7891
RADIPRAM PLUS TAB,RADIX PHARMACEUTICALS,7891
LEXATAL C 10MG TAB,SEPTALYST  LIFESCIENCES PVT LTD,7891
LEXIDEP PLUS TAB,ASSENTUS BIOGENICS PVT LTD,7891
LEXOPRAM C TAB,FARLEX PHARMA,7891
LEZI TAB,PLEASANT CARE PHARMA,7891
LIBOTRYP EZ 10MG TAB,WOCKHARDT,7891
LIFEPRAM PLUS TAB,LIFTLIFE BIOTECH PVT LTD,7891
LIFTOL TAB,BION THERAPEUTICS INDIA PVT LTD,7891
LIFTOL FORTE TAB,BION THERAPEUTICS INDIA PVT LTD,7891
S VOCITA PLUS TAB,SHINE PHARMACEUTICAL LTD,7891
SANCITA FORTE TAB,SAANVIKA PHARMA,7891
SANXIT PLUS TAB,SPARKLE LIFE SCIENCES PVT LTD,7891
SANZI ES TAB,SHATAYUSHI HEALTH CARE,7891
SCIPDEP CZ TAB,NEURACLE LIFESCIENCE PVT LTD,7891
SC PLUS TAB,ALLEN DALE BIO SCIENCES,7891
SENZY PLUS TAB,APPLE BIOTECH,7891
SERLOPAM TAB,INTEGRON PHARMA,7891
TESPRAM FORTE TAB,TIMES BIOTECH,7891
TIMEUS PLUS TAB,POSITIF LIFESCIENCES,7891
SOMMEIL ES TAB,WALTON HEALTHCARE,7891
SRI CZ PLUS TAB,STERKEM PHARMA PVT LTD,7891
STALOPAM PLUS TAB,LUPIN LTD,7891
STALOTIP PLUS TAB,ZODLEY PHARMA,7891
STALONEX PLUS TAB,SHREE LIFECARE PVT LTD,7891
STARPRAM PLUS TAB,GOLD STAR REMEDIES,7891
SYPRAM C 10MG/0.5MG TAB,MANUFACTURER INFO NOT AVAILABLE,7891
SZETALO PLUS MD TAB,ABBOTT,7891
SZETALO PLUS TAB,ABBOTT,7891
S CELET PLUS TAB,MILICHEM LABORATORIES,7891
S CITAPAD PLUS TAB,TRIPADA HEALTHCARE PVT LTD,7891
S CITADEP FORTE TAB,CIPLA,7891
S CITLOP FORTE TAB,SURAKSHA PHARMA,7891
S NUDEP PLUS TAB,PRIJOS LABS,7891
TALO CZ TAB,SIGMUND PROMEDICA,7891
TALOZ FORTE TAB,PRIMUS REMEDIES PVT LTD,7891
TALOPREX PLUS 20MG TAB,ARINNA LIFESCIENCE PVT LTD,7891
TALOPREX PLUS 10MG TAB,ARINNA LIFESCIENCE PVT LTD,7891
TALOSWIFT PLUS TAB,INIZIA HEALTHCARE PVT LTD,7891
TALO PLUS TAB,RISHAB HEALTHCARE,7891
TECLOZEP FORTE TAB,JANTEC PHARMA,7891
MACSSPRAM C TAB,MACSS,7891
PEACE PRIME PLUS 10MG TAB,PRIMUS PHARMA,7891
MOCITA C TAB,GO ISH REMEDIES LTD,7891
MOTAL PLUS TAB,SWISS BIOTECH,7891
NASPRAM PLUS TAB,NASCENT LIFE SCIENCES,7891
